Price Data,,,,,,,,,,,,
sourced from LSEG (03/01/2022 - 06/02/2026),,,,,,,,,,,,
,,,,,,,,,,,,
Close Price,,,,Log Returns,,,,,,,,
Date,Boyd Gaming Corp,American Airlines Group Inc,Brinker International Inc,Boyd Gaming Corp,American Airlines Group Inc,Brinker International Inc,,,,,,
Ticker,BYD,AAL,EAT,BYD,AAL,EAT,,,Correlation Matrix,,,
08/09/2025,86.34,12.95,156.61,-0.001388889,-0.009988558,-0.010227831,,,,,,
09/09/2025,85.34,12.76,155.72,-0.011649712,-0.01478051,-0.005699116,,,,,,
10/09/2025,85.27,12.82,154.55,-0.000820585,0.004691174,-0.007541854,,,,,,
11/09/2025,85.99,12.95,158.95,0.008408318,0.010089337,0.028072019,,,,,,
12/09/2025,84.68,12.91,153.66,-0.015351564,-0.003093583,-0.033847318,,,,,,
15/09/2025,83.47,12.53,152.84,-0.01439216,-0.029876436,-0.005350747,,,,,,
16/09/2025,82.15,12.41,144.19,-0.015940441,-0.00962317,-0.058259748,,,,,,
17/09/2025,82.84,12.48,144.37,0.008364192,0.005624764,0.001247574,,,,,,
18/09/2025,83.3,12.58,138.87,0.005537513,0.007980888,-0.038841205,,,,,,
19/09/2025,83.3,12.45,136.35,0,-0.010387628,-0.018313134,,,,,,
22/09/2025,83.46,12.33,138.7,0.001918926,-0.009685306,0.017088218,,,,,,
23/09/2025,85.1,12.19,138.68,0.01945956,-0.011419374,-0.000144207,,,,,,
24/09/2025,84.41,11.94,136.96,-0.008141158,-0.020721836,-0.012480208,,,,,,
25/09/2025,84.49,11.39,133.03,0.000947306,-0.047158331,-0.029114246,,,,,,
26/09/2025,85.94,11.31,132.19,0.017016194,-0.007048487,-0.006334385,,,,,,
29/09/2025,87.38,11.38,132.97,0.016617045,0.006170139,0.005883257,,,,,,
30/09/2025,86.45,11.24,126.68,-0.010700211,-0.012378584,-0.048459317,,,,,,
01/10/2025,87.03,11.27,125.05,0.006686675,0.002665484,-0.012950564,,,,,,
02/10/2025,87.01,11.43,127.74,-0.000229832,0.01409715,0.021283291,,,,,,
03/10/2025,86.48,11.58,126.59,-0.006109881,0.013037994,-0.00904343,,,,,,
06/10/2025,85.49,11.83,126.52,-0.011513763,0.021359206,-0.000553119,,,,,,
07/10/2025,83.57,11.66,127.13,-0.022714806,-0.014474497,0.004809787,,,,,,
08/10/2025,83.6,11.81,121.88,0.000358916,0.012782449,-0.042173231,,,,,,
09/10/2025,83.38,11.62,124.44,-0.002635048,-0.016218879,0.020786718,,,,,,
10/10/2025,81.54,11.52,124.86,-0.022314775,-0.008643096,0.003369438,,,,,,
13/10/2025,82.11,11.74,128.5,0.006966114,0.018917159,0.028735795,,,,,,
14/10/2025,83.36,12.19,132.01,0.015108766,0.037614129,0.026948773,,,,,,
15/10/2025,83.24,12.5,130.82,-0.001440576,0.025112701,-0.009055345,,,,,,
16/10/2025,82.1,11.89,128.28,-0.013789985,-0.050030934,-0.019606958,,,,,,
17/10/2025,82.37,11.86,127.85,0.003283276,-0.002526317,-0.003357673,,,,,,
20/10/2025,82.71,12.17,129.78,0.004119221,0.025802513,0.014983007,,,,,,
21/10/2025,83.38,12.35,133.46,0.008067959,0.014682156,0.027961098,,,,,,
22/10/2025,82.99,12.09,132.05,-0.004688354,-0.021277398,-0.010621169,,,,,,
23/10/2025,84.98,12.77,126.37,0.023695816,0.054720005,-0.043966527,,,,,,
24/10/2025,78.77,13.78,127.31,-0.075883721,0.076119596,0.007410945,,,,,,
27/10/2025,79.6,13.41,126.19,0.010481879,-0.027217568,-0.008836349,,,,,,
28/10/2025,79,12.71,124.26,-0.00756624,-0.053611612,-0.015412563,,,,,,
29/10/2025,76.81,12.97,114.98,-0.028113012,0.020249913,-0.077617944,,,,,,
30/10/2025,77.4,12.78,108.09,0.007651941,-0.014757549,-0.061793987,,,,,,
31/10/2025,77.87,13.13,108.66,0.006053989,0.027018239,0.005259528,,,,,,
03/11/2025,79.45,13.34,105.05,0.020087123,0.015867352,-0.033787314,,,,,,
04/11/2025,79.38,12.65,104.57,-0.000881446,-0.053109825,-0.004579724,,,,,,
05/11/2025,80.24,13.42,103.52,0.010775696,0.059088916,-0.010091873,,,,,,
06/11/2025,80.04,13.15,102.29,-0.002495634,-0.020324373,-0.011952914,,,,,,
07/11/2025,81.27,13.65,102.64,0.015250435,0.037317763,0.003415804,,,,,,
10/11/2025,82.59,13.31,106.61,0.016111663,-0.025223889,0.037949596,,,,,,
11/11/2025,81.33,12.99,105.81,-0.015373656,-0.024335802,-0.007532283,,,,,,
12/11/2025,80.89,13.46,113.71,-0.005424745,0.035542494,0.072006315,,,,,,
13/11/2025,80.81,13.07,117.16,-0.000989487,-0.029402797,0.029889174,,,,,,
14/11/2025,79.78,12.76,113.19,-0.012827874,-0.02400425,-0.034472699,,,,,,
17/11/2025,77.51,12.34,121.09,-0.028865886,-0.033469259,0.067466248,,,,,,
18/11/2025,79.03,12.36,122.2,0.019420567,0.001619434,0.009124976,,,,,,
19/11/2025,78.63,12.33,127.94,-0.005074221,-0.002430135,0.045902357,,,,,,
20/11/2025,78,12.24,127.13,-0.008044479,-0.00732604,-0.006351219,,,,,,
21/11/2025,80.72,12.87,134.96,0.034277549,0.050189745,0.059768253,,,,,,
24/11/2025,81.14,13.1,140.29,0.005189682,0.017713209,0.03873327,,,,,,
25/11/2025,82.72,13.46,149.71,0.019285353,0.027110094,0.064988381,,,,,,
26/11/2025,83.38,13.93,151.77,0.007947062,0.034322464,0.013666128,,,,,,
28/11/2025,83.3,14.05,153.79,-0.000959923,0.008577608,0.013221818,,,,,,
01/12/2025,82.24,13.96,151.37,-0.012806747,-0.006426298,-0.015860865,,,,,,
02/12/2025,81.66,14.24,149.03,-0.007077516,0.019858809,-0.015579543,,,,,,
03/12/2025,82.55,14.56,142.07,0.010839884,0.022223137,-0.047827734,,,,,,
04/12/2025,81.37,14.34,142.24,-0.014397516,-0.015225208,0.001195878,,,,,,
05/12/2025,80.88,14.81,140.45,-0.00604008,0.032249793,-0.012664218,,,,,,
08/12/2025,79.67,14.86,142.31,-0.015073471,0.003370411,0.013156223,,,,,,
09/12/2025,80.2,15.03,140.12,0.006630411,0.011375164,-0.015508578,,,,,,
10/12/2025,81.97,15.14,136.35,0.021829812,0.007292044,-0.027274089,,,,,,
11/12/2025,84.39,14.96,142.53,0.029095585,-0.011960275,0.044327395,,,,,,
12/12/2025,85.1,14.96,144.45,0.008378124,0,0.013380923,,,,,,
15/12/2025,85.11,15.33,144.6,0.000117502,0.02443172,0.001037883,,,,,,
16/12/2025,85.01,15.99,145.81,-0.001175641,0.042151834,0.008333095,,,,,,
17/12/2025,85.24,15.51,145.51,0.002701911,-0.03047855,-0.002059592,,,,,,
18/12/2025,85.64,15.61,150.6,0.004681656,0.006426757,0.034382503,,,,,,
19/12/2025,86.37,15.78,149.44,0.00848793,0.010831581,-0.007732341,,,,,,
22/12/2025,86.7,16.26,151.05,0.00381349,0.029964789,0.010715933,,,,,,
23/12/2025,85.69,15.6,148.82,-0.011717751,-0.04143719,-0.014873386,,,,,,
24/12/2025,85.41,15.68,150.96,-0.003272943,0.005115101,0.014277379,,,,,,
26/12/2025,86.6,15.44,149.61,0.013836626,-0.01542447,-0.008982993,,,,,,
29/12/2025,86.13,15.14,143.3,-0.005442033,-0.019621297,-0.043091573,,,,,,
30/12/2025,85.86,15.33,142.78,-0.00313972,0.012471445,-0.003635351,,,,,,
31/12/2025,85.24,15.33,143.52,-0.007247256,0,0.005169414,,,,,,
02/01/2026,86.19,15.48,151.52,0.011083354,0.009737175,0.054243231,,,,,,
05/01/2026,88.4,15.83,149.48,0.025317808,0.022358006,-0.013555025,,,,,,
06/01/2026,87.81,15.67,155.95,-0.00669658,-0.010158818,0.042372838,,,,,,
07/01/2026,86.07,15.99,156.23,-0.020014471,0.02021547,0.001793837,,,,,,
08/01/2026,88.33,15.73,160,0.025918882,-0.01639381,0.023844535,,,,,,
09/01/2026,87.92,15.99,160.01,-0.004652491,0.01639381,6.2498E-05,,,,,,
12/01/2026,87.79,16,167.69,-0.001479711,0.000625195,0.046880723,,,,,,
13/01/2026,88.03,15.35,166.27,0.002730067,-0.041473248,-0.008504064,,,,,,
14/01/2026,87.47,15.14,165.53,-0.006381788,-0.013775226,-0.004460526,,,,,,
15/01/2026,89.56,15.71,166.71,0.023612914,0.036957204,0.007103329,,,,,,
16/01/2026,88.65,15.37,157.68,-0.010212759,-0.021879895,-0.055688113,,,,,,
20/01/2026,85.69,14.79,159.73,-0.0339599,-0.038466281,0.012917227,,,,,,
21/01/2026,85.16,15.15,160.9,-0.006204293,0.024049255,0.007298164,,,,,,
22/01/2026,85.09,15.02,162.44,-0.00082232,-0.008617886,0.009525649,,,,,,
23/01/2026,83.89,14.67,162.77,-0.014203103,-0.023578054,0.002029459,,,,,,
26/01/2026,83.48,14.57,157.4,-0.004899335,-0.006839972,-0.033547825,,,,,,
27/01/2026,82.23,13.55,157.29,-0.015086883,-0.072578073,-0.000699101,,,,,,
28/01/2026,83.5,13.44,156.64,0.015326433,-0.008151212,-0.004141056,,,,,,
29/01/2026,84.18,13.51,160.64,0.008110731,0.005194817,0.025215658,,,,,,
30/01/2026,84.54,13.3,157.72,0.004267432,-0.015666117,-0.018344527,,,,,,
02/02/2026,84.57,13.69,162.12,0.000354799,0.028901604,0.027515493,,,,,,
03/02/2026,83,14.01,163.45,-0.018738986,0.023105721,0.008170331,,,,,,
04/02/2026,84.78,14.43,162.06,0.021219058,0.029538012,-0.008540496,,,,,,
05/02/2026,83.64,14.16,160.64,-0.013537791,-0.018888285,-0.008800801,,,,,,
06/02/2026,83.24,15.24,168.93,-0.004793873,0.073502462,0.050318591,,,,,,
